^ < b u c h e r e l l a r [ V,SBJV,PST,3,PL ] DEL(e) > $
^ < b u c h e r e l l a r e [ V,SBJV,PST,3,PL ] INS(o) > $
^ < o m b r a [ V,IND,PRS,3,PL ] DEL(re) > $
^ < o m b r a r e [ V,IND,PRS,3,PL ] INS(no) > $
^ < c o s [ V,COND,2,PL ] DEL(a) r e > $
^ < c o s a [ V,COND,2,PL ] INS(e) r e > $
^ < c o s a r [ V,COND,2,PL ] INS(est) e > $
^ < f a s c i a [ V.CVB,PRS ] DEL(r) s i > $
^ < f a s c i a r [ V.CVB,PRS ] INS(ndo) s i > $
^ < a p p u z z a [ V,SBJV,PST,1,SG ] DEL(re) > $
^ < a p p u z z a r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < s t u p e f a r [ V,COND,3,PL ] DEL(si) > $
^ < s t u p e f a r s i [ V,COND,3,PL ] INS(ebbero) > $
^ < s c a l d [ V,POS,IMP,3,SG ] DEL(ars) i > $
^ < t a g l i e g g i a [ V,SBJV,PRS,1,PL ] DEL(re) > $
^ < t a g l i e g g i a r e [ V,SBJV,PRS,1,PL ] INS(mo) > $
^ < r e i m p i a n t [ V,IND,PRS,1,PL ] INS(i) a r e > $
^ < r e i m p i a n t a [ V,IND,PRS,1,PL ] DEL(re) > $
^ < r e i m p i a n t a r e [ V,IND,PRS,1,PL ] INS(mo) > $
^ < i n v i s c h i a [ V,SBJV,PST,2,PL ] DEL(r) e > $
^ < i n v i s c h i a r [ V,SBJV,PST,2,PL ] INS(st) e > $
^ < c a p e g g [ V,IND,FUT,1,SG ] DEL(iar) e > $
^ < c a p e g g i a r e [ V,IND,FUT,1,SG ] INS(rò) > $
^ < i n f i o r a [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < i n f i o r a r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < s p a c c i a [ V,IND,PST,2,PL,IPFV ] DEL(r) e > $
^ < s p a c c i a r [ V,IND,PST,2,PL,IPFV ] INS(vat) e > $
^ < g o r g h e g g i [ V,SBJV,PRS,1,SG ] DEL(are) > $
^ < c o o p e r [ V,SBJV,PRS,1,PL ] INS(i) a r e > $
^ < c o o p e r a [ V,SBJV,PRS,1,PL ] DEL(re) > $
^ < c o o p e r a r e [ V,SBJV,PRS,1,PL ] INS(mo) > $
^ < b a l l [ V,POS,IMP,3,PL ] DEL(are) > $
^ < b a l l a r e [ V,POS,IMP,3,PL ] INS(ino) > $
^ < i n c a c c h i [ V,IND,FUT,2,SG ] INS(er) a r s i > $
^ < i n c a c c h i a [ V,IND,FUT,2,SG ] DEL(rs) i > $
^ < c h i c c h i r i [ V,IND,PST,3,SG,PFV ] DEL(are) > $
^ < c h i c c h i r i a r e [ V,IND,PST,3,SG,PFV ] INS(ò) > $
^ < e s t o l l e r e [ V,COND,1,PL ] INS(mmo) > $
^ < a r t i c o l [ V,SBJV,PRS,2,SG ] DEL(are) > $
^ < a r t i c o l a r e [ V,SBJV,PRS,2,SG ] INS(i) > $
^ < a t t r i b u i r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < a t t r i b u i r e [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < r i d i s c o r [ V,IND,PST,1,SG,PFV ] DEL(rere) > $
^ < r i d i s c o r r e r e [ V,IND,PST,1,SG,PFV ] INS(si) > $
^ < r a v v i v [ V,IND,PRS,1,SG ] DEL(are) > $
^ < r a v v i v a r e [ V,IND,PRS,1,SG ] INS(o) > $
^ < a r r e n d [ V,SBJV,PST,1,PL ] DEL(er) e > $
^ < a r r e n d e r e [ V,SBJV,PST,1,PL ] INS(ssimo) > $
^ < s i m u l a [ V,SBJV,PST,2,PL ] DEL(r) e > $
^ < s i m u l a r [ V,SBJV,PST,2,PL ] INS(st) e > $
^ < i m p r e s s i o n [ V,IND,FUT,1,PL ] DEL(a) r e > $
^ < i m p r e s s i o n a [ V,IND,FUT,1,PL ] INS(e) r e > $
^ < i m p r e s s i o n a r e [ V,IND,FUT,1,PL ] INS(mo) > $
^ < v e n d [ V,IND,PRS,1,PL ] DEL(ers) i > $
^ < v e n d e r s i [ V,IND,PRS,1,PL ] INS(amo) > $
^ < f i l m a [ V.PTCP,PRS ] DEL(r) e > $
^ < f i l m a r [ V.PTCP,PRS ] INS(nt) e > $
^ < d e r e q u i s i [ V,IND,PRS,1,PL ] DEL(re) > $
^ < d e r e q u i s i r e [ V,IND,PRS,1,PL ] INS(amo) > $
^ < s g o c c i o l [ V,SBJV,PRS,3,PL ] DEL(are) > $
^ < s g o c c i o l a r e [ V,SBJV,PRS,3,PL ] INS(ino) > $
^ < s v i g o r [ V,IND,PST,2,PL,IPFV ] DEL(irs) i > $
^ < s v i g o r i r s i [ V,IND,PST,2,PL,IPFV ] INS(vate) > $
^ < c o n c r e s c e r [ V,IND,FUT,2,PL ] INS(et) e > $
^ < d o c u m e n t a [ V,SBJV,PST,1,SG ] DEL(re) > $
^ < d o c u m e n t a r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < d i s a n i m a [ V,IND,PST,1,PL,PFV ] DEL(rsi) > $
^ < d i s a n i m a r s i [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < i m b e l l e t t a r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < i m b e l l e t t a r e [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < a v v e r a [ V,SBJV,PST,3,PL ] INS(sse) r s i > $
^ < a v v e r a r [ V,SBJV,PST,3,PL ] DEL(si) > $
^ < a v v e r a r s i [ V,SBJV,PST,3,PL ] INS(o) > $
^ < a f f i o c h i [ V,SBJV,PST,3,SG ] DEL(r) s i > $
^ < a f f i o c h i r s [ V,SBJV,PST,3,SG ] DEL(i) > $
^ < a f f i o c h i r s i [ V,SBJV,PST,3,SG ] INS(se) > $
^ < a m m o d e r n a [ V,IND,PRS,3,SG ] DEL(re) > $
^ < s p o s s a [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < s p o s s a r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < c a r o t a [ V,SBJV,PST,1,SG ] DEL(re) > $
^ < c a r o t a r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < s c o r z a [ V.PTCP,PRS ] DEL(r) e > $
^ < s c o r z a r [ V.PTCP,PRS ] INS(nt) e > $
^ < f a s c i c o l [ V,IND,FUT,3,SG ] DEL(ar) e > $
^ < f a s c i c o l a r e [ V,IND,FUT,3,SG ] INS(rà) > $
^ < a c c e n t u a [ V,SBJV,PST,2,SG ] DEL(r) s i > $
^ < a c c e n t u a r s [ V,SBJV,PST,2,SG ] INS(s) i > $
^ < i m m e t t e [ V,IND,PST,2,PL,IPFV ] DEL(r) e > $
^ < i m m e t t e r [ V,IND,PST,2,PL,IPFV ] INS(vat) e > $
^ < a c c o z z [ V,COND,2,PL ] DEL(arsi) > $
^ < a c c o z z a r s i [ V,COND,2,PL ] INS(ereste) > $
^ < a n o d i z z a [ V,SBJV,PST,1,PL ] DEL(re) > $
^ < a n o d i z z a r e [ V,SBJV,PST,1,PL ] INS(ssimo) > $
^ < c o n s t a t a [ V,IND,PST,2,PL,PFV ] DEL(r) e > $
^ < c o n s t a t a r [ V,IND,PST,2,PL,PFV ] INS(st) e > $
^ < d e r e g o l a r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < d e r e g o l a r e [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < d a t t i l o g r a f [ V,IND,PRS,1,SG ] DEL(are) > $
^ < d a t t i l o g r a f a r e [ V,IND,PRS,1,SG ] INS(o) > $
^ < a c c h i a p p a [ V,SBJV,PST,2,SG ] DEL(re) > $
^ < a c c h i a p p a r e [ V,SBJV,PST,2,SG ] INS(ssi) > $
^ < a f f a b u l a r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < a f f a b u l a r e [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < d i s i s t i m [ V,SBJV,PRS,1,PL ] INS(i) a r e > $
^ < d i s i s t i m a [ V,SBJV,PRS,1,PL ] DEL(re) > $
^ < d i s i s t i m a r e [ V,SBJV,PRS,1,PL ] INS(mo) > $
^ < a n t r o p i z z a [ V,SBJV,PST,1,SG ] DEL(re) > $
^ < a n t r o p i z z a r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < r e s t i t u [ V,IND,PST,1,PL,IPFV ] DEL(irs) i > $
^ < r e s t i t u i r s i [ V,IND,PST,1,PL,IPFV ] INS(vamo) > $
^ < s n o d [ V,COND,2,PL ] DEL(a) r e > $
^ < s n o d a [ V,COND,2,PL ] INS(e) r e > $
^ < s n o d a r [ V,COND,2,PL ] INS(est) e > $
^ < r a g g r a n e l l [ V,IND,PRS,1,PL ] INS(i) a r e > $
^ < r a g g r a n e l l a [ V,IND,PRS,1,PL ] DEL(re) > $
^ < r a g g r a n e l l a r e [ V,IND,PRS,1,PL ] INS(mo) > $
^ < o r l [ V,IND,PST,3,SG,IPFV ] INS(av) a r e > $
^ < o r l a [ V,IND,PST,3,SG,IPFV ] DEL(re) > $
^ < i d e a [ V,IND,PRS,3,PL ] DEL(re) > $
^ < i d e a r e [ V,IND,PRS,3,PL ] INS(no) > $
^ < i n t r i p p [ V,IND,FUT,2,PL ] DEL(a) r e > $
^ < i n t r i p p a [ V,IND,FUT,2,PL ] INS(e) r e > $
^ < i n t r i p p a r [ V,IND,FUT,2,PL ] INS(et) e > $
^ < c o m p r [ V,COND,2,PL ] DEL(a) r e > $
^ < c o m p r a [ V,COND,2,PL ] INS(e) r e > $
^ < c o m p r a r [ V,COND,2,PL ] INS(est) e > $
^ < v e r t i c a l i z z [ V,POS,IMP,1,PL ] INS(i) a r e > $
^ < v e r t i c a l i z z a [ V,POS,IMP,1,PL ] DEL(re) > $
^ < v e r t i c a l i z z a r e [ V,POS,IMP,1,PL ] INS(mo) > $
^ < b r i n d a [ V,IND,PST,2,SG,IPFV ] DEL(re) > $
^ < b r i n d a r e [ V,IND,PST,2,SG,IPFV ] INS(vi) > $
^ < i n t e r r o g [ V,IND,PRS,1,SG ] DEL(are) > $
^ < i n t e r r o g a r e [ V,IND,PRS,1,SG ] INS(o) > $
^ < r i p e t e [ V,SBJV,PST,2,SG ] DEL(r) s i > $
^ < r i p e t e r s [ V,SBJV,PST,2,SG ] INS(s) i > $
^ < r i t i r a [ V.PTCP,PST ] DEL(rsi) > $
^ < r i t i r a r s i [ V.PTCP,PST ] INS(to) > $
^ < i n c e r n i e r [ V,COND,1,SG ] DEL(a) r e > $
^ < i n c e r n i e r a [ V,COND,1,SG ] INS(e) r e > $
^ < i n c e r n i e r a r e [ V,COND,1,SG ] INS(i) > $
^ < c i r c o n d [ V,COND,3,PL ] DEL(arsi) > $
^ < c i r c o n d a r s i [ V,COND,3,PL ] INS(erebbero) > $
^ < p a s s a [ V,SBJV,PST,2,PL ] DEL(r) e > $
^ < p a s s a r [ V,SBJV,PST,2,PL ] INS(st) e > $
^ < f e l i c i t [ V,IND,PST,3,SG,IPFV ] INS(av) a r e > $
^ < f e l i c i t a [ V,IND,PST,3,SG,IPFV ] DEL(re) > $
^ < s p a r t i [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < s p a r t i r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < s c a r i f i c [ V,POS,IMP,1,PL ] INS(hi) a r e > $
^ < s c a r i f i c a [ V,POS,IMP,1,PL ] DEL(re) > $
^ < s c a r i f i c a r e [ V,POS,IMP,1,PL ] INS(mo) > $
^ < a p p i a s t r a [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < a p p i a s t r a r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < s c o n f i n a [ V,IND,PRS,3,PL ] DEL(re) > $
^ < s c o n f i n a r e [ V,IND,PRS,3,PL ] INS(no) > $
^ < p r o n u n c i a [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < p r o n u n c i a r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < d e p r e s s u r i z z [ V,SBJV,PRS,2,SG ] DEL(are) > $
^ < d e p r e s s u r i z z a r e [ V,SBJV,PRS,2,SG ] INS(i) > $
^ < s p e t t e g o l a [ V,IND,PST,1,SG,IPFV ] DEL(re) > $
^ < s p e t t e g o l a r e [ V,IND,PST,1,SG,IPFV ] INS(vo) > $
^ < a m m u l i n [ V,IND,FUT,1,SG ] DEL(ar) e > $
^ < a m m u l i n a r e [ V,IND,FUT,1,SG ] INS(rò) > $
^ < p e n z o l [ V,COND,2,PL ] DEL(a) r e > $
^ < p e n z o l a [ V,COND,2,PL ] INS(e) r e > $
^ < p e n z o l a r [ V,COND,2,PL ] INS(est) e > $
^ < a t t e n [ V,SBJV,PST,2,SG ] DEL(er) e > $
^ < a t t e n e r e [ V,SBJV,PST,2,SG ] INS(ssi) > $
^ < m o n a c a [ V,POS,IMP,2,SG ] DEL(rs) i > $
^ < m o n a c a r s [ V,POS,IMP,2,SG ] INS(t) i > $
^ < r a c c o r d [ V,IND,PST,3,SG,IPFV ] INS(av) a r e > $
^ < r a c c o r d a [ V,IND,PST,3,SG,IPFV ] DEL(re) > $
^ < c i r c o n c i d e r [ V,COND,3,SG ] DEL(si) > $
^ < c i r c o n c i d e r s i [ V,COND,3,SG ] INS(ebbe) > $
^ < c u r [ V,SBJV,PRS,1,PL ] DEL(ars) i > $
^ < c u r a r s i [ V,SBJV,PRS,1,PL ] INS(amo) > $
^ < a m m o i n [ V,COND,1,SG ] DEL(a) r e > $
^ < a m m o i n a [ V,COND,1,SG ] INS(e) r e > $
^ < a m m o i n a r e [ V,COND,1,SG ] INS(i) > $
^ < i m p o m a t [ V,POS,IMP,3,SG ] DEL(are) > $
^ < i m p o m a t a r e [ V,POS,IMP,3,SG ] INS(i) > $
^ < c i f r a [ V,IND,PST,1,SG,IPFV ] DEL(re) > $
^ < c i f r a r e [ V,IND,PST,1,SG,IPFV ] INS(vo) > $
^ < r i d o t a [ V,SBJV,PST,3,PL ] INS(sse) r e > $
^ < r i d o t a r [ V,SBJV,PST,3,PL ] DEL(e) > $
^ < r i d o t a r e [ V,SBJV,PST,3,PL ] INS(o) > $
^ < s c i o g l i e r e [ V,COND,3,PL ] INS(bbero) > $
^ < c o l l i [ V,IND,PST,3,PL,PFV ] DEL(d) e r e > $
^ < c o l l i d [ V,IND,PST,3,PL,PFV ] INS(s) e r e > $
^ < c o l l i d e r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < c o l l i d e r e [ V,IND,PST,3,PL,PFV ] INS(o) > $
^ < c a n g i a [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < c a n g i a r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < s n e l l i [ V,IND,PRS,2,SG ] DEL(r) s i > $
^ < s n e l l i r s [ V,IND,PRS,2,SG ] INS(c) i > $
^ < e m p i [ V.PTCP,PST ] DEL(re) > $
^ < e m p i r e [ V.PTCP,PST ] INS(to) > $
^ < a c c o v [ V,IND,FUT,3,SG ] DEL(arsi) > $
^ < a c c o v a r s i [ V,IND,FUT,3,SG ] INS(erà) > $
^ < i n z o t i c h i [ V,SBJV,PRS,2,PL ] DEL(r) e > $
^ < i n z o t i c h i r [ V,SBJV,PRS,2,PL ] INS(at) e > $
^ < r i p u n t [ V,SBJV,PRS,2,PL ] INS(i) a r e > $
^ < r i p u n t a [ V,SBJV,PRS,2,PL ] DEL(r) e > $
^ < r i p u n t a r [ V,SBJV,PRS,2,PL ] INS(t) e > $
^ < p o l t r [ V,IND,PST,2,SG,PFV ] INS(ist) i r e > $
^ < p o l t r i [ V,IND,PST,2,SG,PFV ] DEL(re) > $
^ < n e r b a [ V,SBJV,PST,1,SG ] DEL(re) > $
^ < n e r b a r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < s u c a [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < s u c a r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < s v e g l i a [ V,POS,IMP,1,PL ] DEL(re) > $
^ < s v e g l i a r e [ V,POS,IMP,1,PL ] INS(mo) > $
^ < s g u a l c i [ V,SBJV,PST,2,SG ] DEL(r) s i > $
^ < s g u a l c i r s [ V,SBJV,PST,2,SG ] INS(s) i > $
^ < s c r i s t i a n i z z [ V,IND,PST,3,SG,IPFV ] INS(av) a r e > $
^ < s c r i s t i a n i z z a [ V,IND,PST,3,SG,IPFV ] DEL(re) > $
^ < o r g a s m [ V,IND,PST,3,SG,IPFV ] INS(av) a r e > $
^ < o r g a s m a [ V,IND,PST,3,SG,IPFV ] DEL(re) > $
^ < s p o l i [ V,COND,2,SG ] DEL(a) r e > $
^ < s p o l i a [ V,COND,2,SG ] INS(e) r e > $
^ < s p o l i a r e [ V,COND,2,SG ] INS(sti) > $
^ < i m b a r c a [ V.CVB,PRS ] DEL(re) > $
^ < i m b a r c a r e [ V.CVB,PRS ] INS(ndo) > $
^ < a u t o r i z z a [ V,IND,PST,2,SG,PFV ] DEL(r) s i > $
^ < a u t o r i z z a r s [ V,IND,PST,2,SG,PFV ] INS(t) i > $
^ < i n f i a c c h i [ V,POS,IMP,3,SG ] DEL(re) > $
^ < i n f i a c c h i r e [ V,POS,IMP,3,SG ] INS(sca) > $
^ < a c c i o c c h i [ V,IND,PST,1,PL,IPFV ] DEL(re) > $
^ < a c c i o c c h i r e [ V,IND,PST,1,PL,IPFV ] INS(vamo) > $
^ < s b o b i n a [ V,IND,PST,2,PL,PFV ] DEL(r) e > $
^ < s b o b i n a r [ V,IND,PST,2,PL,PFV ] INS(st) e > $
^ < c o m p l i m e n t a [ V,SBJV,PST,3,PL ] INS(sse) r e > $
^ < c o m p l i m e n t a r [ V,SBJV,PST,3,PL ] DEL(e) > $
^ < c o m p l i m e n t a r e [ V,SBJV,PST,3,PL ] INS(o) > $
^ < d i s b o s c a [ V,SBJV,PST,3,SG ] DEL(r) e > $
^ < d i s b o s c a r [ V,SBJV,PST,3,SG ] INS(ss) e > $
^ < m a d r i g a l e g g i a [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < m a d r i g a l e g g i a r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < i m p i e g a [ V,IND,PST,2,PL,IPFV ] DEL(r) e > $
^ < i m p i e g a r [ V,IND,PST,2,PL,IPFV ] INS(vat) e > $
^ < c i c l i z z a [ V,POS,IMP,2,SG ] DEL(re) > $
^ < s t u f a [ V,SBJV,PST,1,SG ] DEL(r) s i > $
^ < s t u f a r s [ V,SBJV,PST,1,SG ] INS(s) i > $
^ < a c c i u c c h i r [ V,IND,FUT,3,PL ] DEL(e) > $
^ < a c c i u c c h i r e [ V,IND,FUT,3,PL ] INS(anno) > $
^ < s b i z z a r r i [ V,POS,IMP,1,PL ] DEL(re) > $
^ < s b i z z a r r i r e [ V,POS,IMP,1,PL ] INS(amo) > $
^ < d e c l a m [ V,IND,FUT,3,SG ] DEL(ar) e > $
^ < d e c l a m a r e [ V,IND,FUT,3,SG ] INS(rà) > $
^ < r i a v v i c i n [ V,POS,IMP,3,PL ] DEL(ars) i > $
^ < r i a v v i c i n a r s i [ V,POS,IMP,3,PL ] INS(no) > $
^ < g i r o n d o l [ V,IND,FUT,3,PL ] DEL(ar) e > $
^ < g i r o n d o l a r e [ V,IND,FUT,3,PL ] INS(ranno) > $
^ < l e v i t [ V,IND,PRS,1,SG ] DEL(are) > $
^ < l e v i t a r e [ V,IND,PRS,1,SG ] INS(o) > $
^ < m o b i l i t a [ V,IND,PRS,3,SG ] DEL(re) > $
^ < c o m p u n g [ V,POS,IMP,3,PL ] DEL(ere) > $
^ < c o m p u n g e r e [ V,POS,IMP,3,PL ] INS(ano) > $
^ < s p a z i a [ V,SBJV,PST,1,PL ] DEL(re) > $
^ < s p a z i a r e [ V,SBJV,PST,1,PL ] INS(ssimo) > $
^ < b a s c u l [ V,IND,FUT,2,SG ] DEL(ar) e > $
^ < b a s c u l a r e [ V,IND,FUT,2,SG ] INS(rai) > $
^ < r i s p e r g [ V,POS,IMP,1,PL ] DEL(ere) > $
^ < r i s p e r g e r e [ V,POS,IMP,1,PL ] INS(iamo) > $
^ < r i v e r n i c [ V,IND,FUT,3,PL ] DEL(iar) e > $
^ < r i v e r n i c i a r e [ V,IND,FUT,3,PL ] INS(ranno) > $
^ < s p r e t a r [ V,IND,PST,3,PL,PFV ] DEL(si) > $
^ < s p r e t a r s i [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < i s t u p i d i [ V,SBJV,PRS,3,PL ] DEL(r) s i > $
^ < i s t u p i d i r s [ V,SBJV,PRS,3,PL ] DEL(i) > $
^ < i s t u p i d i r s i [ V,SBJV,PRS,3,PL ] INS(cano) > $
^ < r i d o n d a [ V,IND,PRS,3,PL ] DEL(re) > $
^ < r i d o n d a r e [ V,IND,PRS,3,PL ] INS(no) > $
^ < a d d a [ V,IND,PRS,3,PL ] DEL(rsi) > $
^ < a d d a r s i [ V,IND,PRS,3,PL ] INS(nno) > $
^ < u t i l i z z a [ V.PTCP,PRS ] DEL(r) e > $
^ < u t i l i z z a r [ V.PTCP,PRS ] INS(nt) e > $
^ < p e d a l e g g i [ V,POS,IMP,3,PL ] DEL(are) > $
^ < p e d a l e g g i a r e [ V,POS,IMP,3,PL ] INS(no) > $
^ < c o n s a p e v o l i z z [ V,SBJV,PRS,3,SG ] DEL(ars) i > $
^ < r e i n f e t t a [ V,SBJV,PST,1,PL ] DEL(r) s i > $
^ < r e i n f e t t a r s [ V,SBJV,PST,1,PL ] INS(s) i > $
^ < r e i n f e t t a r s i [ V,SBJV,PST,1,PL ] INS(mo) > $
^ < f r a n c e s i z z [ V,SBJV,PRS,2,PL ] INS(i) a r e > $
^ < f r a n c e s i z z a [ V,SBJV,PRS,2,PL ] DEL(r) e > $
^ < f r a n c e s i z z a r [ V,SBJV,PRS,2,PL ] INS(t) e > $
^ < s b a g l i a [ V.PTCP,PST ] DEL(rsi) > $
^ < s b a g l i a r s i [ V.PTCP,PST ] INS(to) > $
^ < r a p p r e n d [ V,SBJV,PRS,2,SG ] DEL(ersi) > $
^ < r a p p r e n d e r s i [ V,SBJV,PRS,2,SG ] INS(a) > $
^ < a b b o t t i n a [ V,SBJV,PST,1,SG ] DEL(re) > $
^ < a b b o t t i n a r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < d e s e g r e t a [ V,SBJV,PST,1,PL ] DEL(re) > $
^ < d e s e g r e t a r e [ V,SBJV,PST,1,PL ] INS(ssimo) > $
^ < s v a p o r [ V,POS,IMP,1,PL ] INS(i) a r e > $
^ < s v a p o r a [ V,POS,IMP,1,PL ] DEL(re) > $
^ < s v a p o r a r e [ V,POS,IMP,1,PL ] INS(mo) > $
^ < r i m a r g i n a [ V,IND,PRS,2,PL ] DEL(r) e > $
^ < r i m a r g i n a r [ V,IND,PRS,2,PL ] INS(t) e > $
^ < c e n t r i f u g a [ V,POS,IMP,2,SG ] DEL(re) > $
^ < r i m a g l i a [ V,POS,IMP,2,SG ] DEL(re) > $
^ < r i d e t e r m i n a [ V,SBJV,PST,1,PL ] DEL(re) > $
^ < r i d e t e r m i n a r e [ V,SBJV,PST,1,PL ] INS(ssimo) > $
^ < s t i p a [ V,SBJV,PST,1,PL ] DEL(r) s i > $
^ < s t i p a r s [ V,SBJV,PST,1,PL ] INS(s) i > $
^ < s t i p a r s i [ V,SBJV,PST,1,PL ] INS(mo) > $
^ < s p r o f o n d a [ V,IND,PRS,3,SG ] DEL(rsi) > $
^ < r a b b r i v i d i r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < r a b b r i v i d i r e [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < r a f f a z z o n [ V,POS,IMP,3,PL ] DEL(are) > $
^ < r a f f a z z o n a r e [ V,POS,IMP,3,PL ] INS(ino) > $
^ < c a d u c [ V,COND,3,SG ] DEL(arsi) > $
^ < c a d u c a r s i [ V,COND,3,SG ] INS(herebbe) > $
^ < s f a g l i a [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < s f a g l i a r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < p r e f i g g [ V,POS,IMP,3,PL ] DEL(ersi) > $
^ < p r e f i g g e r s i [ V,POS,IMP,3,PL ] INS(ano) > $
^ < i m p r e g n [ V,POS,IMP,3,SG ] DEL(ars) i > $
^ < p r o l i f e r [ V,IND,PST,3,SG,PFV ] DEL(are) > $
^ < p r o l i f e r a r e [ V,IND,PST,3,SG,PFV ] INS(ò) > $
^ < c o f i n a n z i a [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < c o f i n a n z i a r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < r i m a r c h i a [ V,SBJV,PRS,2,PL ] DEL(r) e > $
^ < r i m a r c h i a r [ V,SBJV,PRS,2,PL ] INS(t) e > $
^ < a t t r i s t [ V,POS,IMP,3,PL ] DEL(are) > $
^ < a t t r i s t a r e [ V,POS,IMP,3,PL ] INS(ino) > $
^ < d i s s a n g u [ V,IND,FUT,2,SG ] INS(er) a r s i > $
^ < d i s s a n g u a [ V,IND,FUT,2,SG ] DEL(rs) i > $
^ < a b b u r a t t [ V,IND,PRS,1,SG ] DEL(are) > $
^ < a b b u r a t t a r e [ V,IND,PRS,1,SG ] INS(o) > $
^ < s c a r t a [ V,POS,IMP,2,PL ] DEL(r) e > $
^ < s c a r t a r [ V,POS,IMP,2,PL ] INS(t) e > $
^ < g a b e l l a [ V,IND,PST,2,SG,IPFV ] DEL(re) > $
^ < g a b e l l a r e [ V,IND,PST,2,SG,IPFV ] INS(vi) > $
^ < i m p o r p o r [ V,SBJV,PRS,1,SG ] DEL(ars) i > $
^ < s u c c i a [ V,IND,PST,2,SG,IPFV ] DEL(re) > $
^ < s u c c i a r e [ V,IND,PST,2,SG,IPFV ] INS(vi) > $
^ < i m m i s e r [ V,IND,PST,1,PL,IPFV ] DEL(irs) i > $
^ < i m m i s e r i r s i [ V,IND,PST,1,PL,IPFV ] INS(vamo) > $
^ < i m b a s t a r d i [ V,IND,PST,3,SG,IPFV ] DEL(re) > $
^ < i m b a s t a r d i r e [ V,IND,PST,3,SG,IPFV ] INS(va) > $
^ < i n f u r b i [ V,IND,PRS,3,SG ] DEL(r) s i > $
^ < i n f u r b i r s [ V,IND,PRS,3,SG ] DEL(i) > $
^ < i n f u r b i r s i [ V,IND,PRS,3,SG ] INS(ce) > $
^ < r i d o n [ V,SBJV,PRS,2,PL ] INS(i) a r e > $
^ < r i d o n a [ V,SBJV,PRS,2,PL ] DEL(r) e > $
^ < r i d o n a r [ V,SBJV,PRS,2,PL ] INS(t) e > $
^ < t e l e v e d [ V,IND,PRS,3,PL ] DEL(ere) > $
^ < t e l e v e d e r e [ V,IND,PRS,3,PL ] INS(ono) > $
^ < a n g o s c i [ V,SBJV,PRS,2,SG ] DEL(are) > $
^ < r i g u a r d a [ V,POS,IMP,2,PL ] DEL(rs) i > $
^ < r i g u a r d a r s [ V,POS,IMP,2,PL ] INS(tev) i > $
^ < i n s e r [ V,IND,PRS,1,PL ] DEL(irs) i > $
^ < i n s e r i r s i [ V,IND,PRS,1,PL ] INS(amo) > $
^ < r i c o l l e g [ V,COND,3,PL ] DEL(a) r e > $
^ < r i c o l l e g a [ V,COND,3,PL ] INS(he) r e > $
^ < r i c o l l e g a r e [ V,COND,3,PL ] INS(bbero) > $
^ < r i e l e [ V,IND,PST,3,SG,PFV ] DEL(gger) e > $
^ < r i e l e g g e r [ V,IND,PST,3,SG,PFV ] INS(ss) e > $
^ < s o r v o l [ V,SBJV,PRS,3,PL ] DEL(are) > $
