^ < n ǟ [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2 ] INS(nõ) d õ > $
^ < n ǟ d [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2 ] DEL(õ) > $
^ < s e i s m õ z [ ADJ,SG,INS ] INS(ndõks) > $
^ < v ȯ l m s õ n ā [ N,SG,IN+ABL ] INS(st) > $
^ < k ū l [ V,ACT,FIN,IND,POS,PST,SG,3 ] DEL(õ) > $
^ < k ū l õ [ V,ACT,FIN,IND,POS,PST,SG,3 ] INS(iz) > $
^ < l e š k [ N,SG,INS ] INS(õks) > $
^ < p ǟ v a ī e [ N,PL,GEN ] INS(d) > $
^ < p ǟ v a ī e [ N,SG,IN+ALL ] INS(zõ) > $
^ < p [ V,ACT,FIN,IND,POS,PST,SG,2 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,IND,POS,PST,SG,2 ] INS(ņt) > $
^ < l ǟ [ V,ACT,FIN,COND,NEG,PRS,PL,2 ] DEL(d) õ > $
^ < l ǟ d [ V,ACT,FIN,COND,NEG,PRS,PL,2 ] INS(kst) õ > $
^ < p [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,3,LGSPEC5 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,3,LGSPEC5 ] INS(nnõd) > $
^ < j ū l i j [ N,SG,IN+ABL ] INS(stõ) > $
^ < [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,2 ] INS(ä) t ū l d a > $
^ < t [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,2 ] DEL(ū) l d a > $
^ < t ū l d [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,2 ] DEL(a) > $
^ < n ū o [ ADJ,PL,NOM ] DEL(ŗ) > $
^ < n ū o ŗ [ ADJ,PL,NOM ] INS(rd) > $
^ < p o l ā k [ N,PL,IN+ESS ] DEL(õz) > $
^ < p o l ā k õ z [ N,PL,IN+ESS ] INS(is) > $
^ < p [ V,ACT,FIN,IND,POS,PRS,PL,3 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,IND,POS,PRS,PL,3 ] INS(nbõd) > $
^ < ī d õ k s k i m d õ [ ADJ,SG,IN+ESS ] DEL(z) > $
^ < ī d õ k s k i m d õ z [ ADJ,SG,IN+ESS ] INS(ndõs) > $
^ < l ī [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2,LGSPEC6 ] INS(nõ) d õ > $
^ < l ī d [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2,LGSPEC6 ] DEL(õ) > $
^ < a b [ N,PL,NOM ] INS(ūd) > $
^ < l ī d [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,2,LGSPEC5 ] DEL(õ) > $
^ < ä m [ N,SG,IN+ABL ] INS(stõ) > $
^ < n ū o ŗ p ō ŗ [ N,PL,IN+ESS ] INS(is) > $
^ < f e b r u a r [ N,PL,DAT ] INS(õdõn) > $
^ < n i m s õ [ N,PL,IN+ESS ] DEL(nā) > $
^ < n i m s õ n ā [ N,PL,IN+ESS ] INS(ņši) > $
^ < p ǟ [ N,SG,PRT ] INS(dõ) > $
^ < a l u m ī n i j [ N,SG,PRT ] INS(õ) > $
^ < a z ū m s õ n ā [ N,PL,DAT ] INS(dõn) > $
^ < a ž ā s õ n ā [ N,PL,INS ] INS(dõks) > $
^ < k ū o r a [ N,PL,GEN ] INS(d) > $
^ < k ī ņ ḑ õ ļ k ū [ N,PL,NOM ] INS(d) > $
^ < u m m i t s õ [ N,PL,IN+ABL ] DEL(nā) > $
^ < u m m i t s õ n ā [ N,PL,IN+ABL ] INS(ņšti) > $
^ < k ū d t u o i s t õ n [ ADJ,SG,IN+ALL ] DEL(z) > $
^ < k ū d t u o i s t õ n z [ ADJ,SG,IN+ALL ] INS(dõ) > $
^ < o k t ō b õ r [ N,SG,IN+ALL ] INS(õ) > $
^ < b r ī õ z [ N,SG,PRT ] INS(t) > $
^ < m ǟ d l [ V,ACT,FIN,IND,POS,PST,PL,2 ] INS(izt) õ > $
^ < b ä z m õ r [ N,SG,IN+ABL,LGSPEC6 ] INS(st) > $
^ < k ō d õ k s t u o i s t õ n [ ADJ,SG,IN+ESS,LGSPEC6 ] DEL(z) > $
^ < k ō d õ k s t u o i s t õ n z [ ADJ,SG,IN+ESS,LGSPEC6 ] INS(ds) > $
^ < [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,1 ] DEL(tūld) a > $
^ < t u o i s t [ ADJ,PL,DAT ] INS(õndõd) õ n z > $
^ < t u o i s t õ n [ ADJ,PL,DAT ] DEL(z) > $
^ < v ī d k i m [ ADJ,SG,IN+ALL ] INS(dõn) d õ z > $
^ < v ī d k i m d õ [ ADJ,SG,IN+ALL ] DEL(z) > $
^ < e ž ž õ m p [ N,PL,PRT ] DEL(ǟva) > $
^ < e ž ž õ m p ǟ v a [ N,PL,PRT ] INS(äuvḑi) > $
^ < [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1 ] INS(a) l ǟ d õ > $
^ < l [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1 ] DEL(ǟ) d õ > $
^ < l ǟ [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1 ] INS(gõ) d õ > $
^ < l ǟ d õ [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1 ] INS(d) > $
^ < k a š [ N,PL,INS ] INS(īdõks) > $
^ < n i m s õ n ā [ N,PL,DAT ] INS(dõn) > $
^ < k i m m õ [ ADJ,SG,DAT ] DEL(z) > $
^ < k i m m õ z [ ADJ,SG,DAT ] INS(ndõn) > $
^ < k ō d k i m d õ [ ADJ,PL,IN+ESS ] DEL(z) > $
^ < k ō d k i m d õ z [ ADJ,PL,IN+ESS ] INS(ndis) > $
^ < n e ļ ļ õ n d p ǟ v a [ N,PL,DAT ] INS(dõn) > $
^ < v ȯ l m s õ n ā [ N,SG,DAT ] INS(n) > $
^ < k ō d õ k s m õ [ ADJ,SG,IN+ABL,LGSPEC6 ] DEL(z) > $
^ < k ō d õ k s m õ z [ ADJ,SG,IN+ABL,LGSPEC6 ] INS(ndst) > $
^ < v ȯ l [ N,PL,PRT ] INS(lidi) > $
^ < s ī l m a [ N,PL,DAT ] INS(dõn) > $
^ < v ä r b [ N,PL,IN+ALL ] INS(iž) > $
^ < m u n ā d k u o ț [ N,SG,IN+ABL ] INS(štõ) > $
^ < l e š k n a i [ N,PL,DAT ] INS(ztõn) > $
^ < v [ V,ACT,FIN,IND,POS,PST,PL,1 ] DEL(ȱlda) > $
^ < v ȱ l d a [ V,ACT,FIN,IND,POS,PST,PL,1 ] INS(ȯļmõ) > $
^ < t [ N,PL,GEN ] DEL(i) n t > $
^ < t i [ N,PL,GEN ] INS(ī) n t > $
^ < t i n t [ N,PL,GEN ] INS(õd) > $
^ < n ǟ [ V,ACT,FIN,IND,NEG,PRS,PL,1 ] DEL(dõ) > $
^ < n ǟ d õ [ V,ACT,FIN,IND,NEG,PRS,PL,1 ] INS(m) > $
^ < l i k k õ [ V,ACT,FIN,IND,NEG,PST,PL,2 ] INS(t) > $
^ < m ȭ k [ N,PL,PRT ] DEL(a) > $
^ < m ȭ k a [ N,PL,PRT ] INS(idi) > $
^ < m ǟ d l õ [ V,ACT,FIN,IND,NEG,PST,PL,2 ] INS(t) > $
^ < [ N,PL,IN+ABL ] DEL(īe) > $
^ < ī e [ N,PL,IN+ABL ] INS(ēšti) > $
^ < l i k k [ V,ACT,FIN,QUOT,POS,PRS,PL,1 ] DEL(õ) > $
^ < l i k k õ [ V,ACT,FIN,QUOT,POS,PRS,PL,1 ] INS(ijid) > $
^ < v ī ļ a k ū [ N,PL,IN+ALL ] INS(ži) > $
^ < ū o m õ g [ N,PL,GEN ] INS(õd) > $
^ < k u o l m i [ ADJ,SG,IN+ALL ] INS(zõ) > $
^ < ī d õ k s k i m d õ [ ADJ,SG,IN+ESS,LGSPEC6 ] DEL(z) > $
^ < ī d õ k s k i m d õ z [ ADJ,SG,IN+ESS,LGSPEC6 ] INS(nds) > $
^ < v ī d k i m d õ [ ADJ,PL,IN+ABL ] DEL(z) > $
^ < v ī d k i m d õ z [ ADJ,PL,IN+ABL ] INS(ndist) > $
^ < j e m [ N,PL,IN+ESS ] DEL(ā) > $
^ < j e m ā [ N,PL,IN+ESS ] INS(īs) > $
^ < j e [ V,ACT,FIN,LGSPEC1,POS,PRS,PL,3 ] DEL(l) l õ > $
^ < j e l l [ V,ACT,FIN,LGSPEC1,POS,PRS,PL,3 ] INS(āg) õ > $
^ < j e l l õ [ V,ACT,FIN,LGSPEC1,POS,PRS,PL,3 ] INS(d) > $
^ < m ȭ k a [ N,SG,INS ] INS(ks) > $
^ < k a [ N,PL,PRT ] DEL(nā) > $
^ < k a n ā [ N,PL,PRT ] INS(ņḑi) > $
^ < [ V,ACT,FIN,IND,POS,FUT,PRF,SG,2 ] DEL(tū) l d a > $
^ < t ū l d [ V,ACT,FIN,IND,POS,FUT,PRF,SG,2 ] DEL(a) > $
^ < m [ N,PL,PRT ] DEL(īez) > $
^ < m ī e z [ N,PL,PRT ] INS(ēḑi) > $
^ < k ū d k i m d õ [ ADJ,SG,PRT ] DEL(z) > $
^ < k ū d k i m d õ z [ ADJ,SG,PRT ] INS(ndt) > $
^ < v õ ț ī m [ N,SG,IN+ESS,LGSPEC6 ] INS(s) > $
^ < s u k [ N,PL,PRT ] DEL(ā) > $
^ < s u k ā [ N,PL,PRT ] INS(ți) > $
^ < [ V,ACT,FIN,IND,NEG,FUT,PRF,SG,2 ] DEL(vȱ) l d a > $
^ < v ȱ l d [ V,ACT,FIN,IND,NEG,FUT,PRF,SG,2 ] DEL(a) > $
^ < k a l ā [ N,PL,DAT ] INS(dõn) > $
^ < v [ V,ACT,FIN,DEB,POS,PRS,SG,1 ] DEL(ȱlda) > $
^ < v ȱ l d a [ V,ACT,FIN,DEB,POS,PRS,SG,1 ] INS(ȯlmõst) > $
^ < r ō z [ ADJ,PL,PRT ] DEL(a) > $
^ < r ō z a [ ADJ,PL,PRT ] INS(idi) > $
^ < v ī d t u o i s t õ n [ ADJ,SG,GEN ] DEL(z) > $
^ < v ī d t u o i s t õ n z [ ADJ,SG,GEN ] INS(d) > $
^ < p ȯ i š k i [ N,PL,NOM ] INS(zt) > $
^ < n ē ļ a t u o i s t õ n [ ADJ,SG,IN+ABL ] DEL(z) > $
^ < n ē ļ a t u o i s t õ n z [ ADJ,SG,IN+ABL ] INS(dõst) > $
^ < l i k k õ [ V,ACT,FIN,IND,POS,FUT,PRF,SG,3 ] INS(n) > $
^ < f e b r u ā r [ N,PL,PRT ] INS(idi) > $
^ < ā m b a z [ N,PL,DAT ] INS(õdõn) > $
^ < i n e s ī v [ N,SG,IN+ALL ] INS(õ) > $
^ < b ä z m õ r [ N,SG,IN+ALL ] INS(õ) > $
^ < k ū d s a d ā [ ADJ,PL,INS ] DEL(z) > $
^ < k ū d s a d ā z [ ADJ,PL,INS ] INS(ndõdõks) > $
^ < ī d õ k s s a d ā [ ADJ,PL,NOM ] DEL(z) > $
^ < ī d õ k s s a d ā z [ ADJ,PL,NOM ] INS(ndõd) > $
^ < p [ V,ACT,FIN,IND,NEG,PRS,PL,2 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,IND,NEG,PRS,PL,2 ] INS(ntõ) > $
^ < n o m i n a t ī v [ N,PL,DAT ] INS(õdõn) > $
^ < k a n ā [ N,SG,DAT ] INS(n) > $
^ < j ō ņ p ǟ v a   k ū [ N,PL,DAT ] INS(dõn) > $
^ < ä b k n a š [ ADJ,SG,DAT ] INS(šõn) > $
^ < p [ V,ACT,FIN,QUOT,POS,PRS,PL,2 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,QUOT,POS,PRS,PL,2 ] INS(ņņid) > $
^ < t [ N,SG,IN+ALL ] DEL(ōva) z > $
^ < t ō v a [ N,SG,IN+ALL ] INS(ouvõ) z > $
^ < j a n v ā r [ N,SG,PRT ] INS(t) > $
^ < k i m m õ [ ADJ,PL,IN+ABL ] DEL(z) > $
^ < k i m m õ z [ ADJ,PL,IN+ABL ] INS(ndist) > $
^ < i n s t r u m e n t ā l [ N,SG,PRT ] INS(õ) > $
^ < p [ V,ACT,FIN,IND,NEG,PST,SG,2 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,IND,NEG,PST,SG,2 ] INS(n) > $
^ < ā i n a k ū [ N,PL,NOM ] INS(d) > $
^ < n ǟ [ V,ACT,FIN,COND,NEG,PRS,SG,3 ] DEL(dõ) > $
^ < n ǟ d õ [ V,ACT,FIN,COND,NEG,PRS,SG,3 ] INS(ks) > $
^ < p ȯ i s [ N,SG,PRT ] INS(õ) > $
^ < t [ N,SG,DAT ] DEL(ōvaz) > $
^ < t ō v a z [ N,SG,DAT ] INS(ouvõn) > $
^ < l ī [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,2 ] DEL(d) õ > $
^ < l ī d [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,2 ] INS(g) õ > $
^ < l ī d [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,1,LGSPEC5 ] DEL(õ) > $
^ < v [ V,ACT,FIN,QUOT,POS,PRS,PL,1 ] DEL(ȱl) d a > $
^ < v ȱ l [ V,ACT,FIN,QUOT,POS,PRS,PL,1 ] INS(ȯļļi) d a > $
^ < v ȱ l d [ V,ACT,FIN,QUOT,POS,PRS,PL,1 ] DEL(a) > $
^ < a ž ā s õ n [ N,SG,IN+ALL ] DEL(ā) > $
^ < a ž ā s õ n ā [ N,SG,IN+ALL ] INS(nõ) > $
^ < n ū o [ ADJ,PL,GEN ] DEL(ŗ) > $
^ < n ū o ŗ [ ADJ,PL,GEN ] INS(rd) > $
^ < k i e v ā d k ū [ N,SG,INS ] INS(kõks) > $
^ < l i k [ V,ACT,FIN,IND,POS,PST,SG,1 ] DEL(kõ) > $
^ < l i k k õ [ V,ACT,FIN,IND,POS,PST,SG,1 ] INS(īz) > $
^ < k ū d k i m d õ [ ADJ,PL,IN+ALL ] DEL(z) > $
^ < k ū d k i m d õ z [ ADJ,PL,IN+ALL ] INS(ndiž) > $
^ < s e i s k i m d õ [ ADJ,SG,IN+ESS ] DEL(z) > $
^ < s e i s k i m d õ z [ ADJ,SG,IN+ESS ] INS(ndõs) > $
^ < t u o i [ ADJ,SG,IN+ESS ] INS(zõs) > $
^ < n ū o ŗ i m i [ ADJ,PL,DAT ] INS(ztõn) > $
^ < g e n i t ī v [ N,SG,IN+ESS,LGSPEC6 ] INS(õs) > $
^ < e ž ž õ m p ǟ v a [ N,SG,INS ] INS(ks) > $
^ < t u o i s t õ n [ ADJ,PL,GEN ] DEL(z) > $
^ < t u o i s t õ n z [ ADJ,PL,GEN ] INS(dõd) > $
^ < a š š õ [ ADJ,PL,DAT ] INS(dõn) > $
^ < j e [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1 ] DEL(l) l õ > $
^ < j e l l [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1 ] INS(āg) õ > $
^ < j e l l õ [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1 ] INS(d) > $
^ < v [ V,ACT,FIN,LGSPEC1,POS,PRS,PL,1 ] DEL(ȱ) l d a > $
^ < v ȱ [ V,ACT,FIN,LGSPEC1,POS,PRS,PL,1 ] INS(ȯ) l d a > $
^ < v ȱ l [ V,ACT,FIN,LGSPEC1,POS,PRS,PL,1 ] INS(kõ) d a > $
^ < v ȱ l d [ V,ACT,FIN,LGSPEC1,POS,PRS,PL,1 ] DEL(a) > $
^ < k [ N,SG,GEN ] DEL(ež) > $
^ < k e ž [ N,SG,GEN ] INS(äd) > $
^ < t ū ļ [ N,PL,IN+ALL ] INS(iž) > $
^ < n i m s õ n ā [ N,PL,INS ] INS(dõks) > $
^ < l i k k õ [ V,ACT,FIN,COND,NEG,PRS,SG,3 ] INS(ks) > $
^ < t ī e m i z s õ n ā [ N,SG,IN+ESS ] INS(s) > $
^ < n ē ļ a k i m d õ [ ADJ,SG,INS ] DEL(z) > $
^ < n ē ļ a k i m d õ z [ ADJ,SG,INS ] INS(ndõks) > $
^ < j e l [ V,ACT,FIN,IND,NEG,PRS,SG,3 ] DEL(lõ) > $
^ < k i e v ā d k ū [ N,PL,NOM ] INS(d) > $
^ < p o l ā k õ [ N,SG,INS ] DEL(z) > $
^ < p o l ā k õ z [ N,SG,INS ] INS(ks) > $
^ < a l [ N,SG,IN+ESS ] DEL(li) > $
^ < a l l i [ N,SG,IN+ESS ] INS(īzõs) > $
^ < k u o l m t u o i s t õ n [ ADJ,PL,IN+ALL ] DEL(z) > $
^ < k u o l m t u o i s t õ n z [ ADJ,PL,IN+ALL ] INS(diž) > $
^ < r i š t ī n g [ N,SG,DAT ] INS(õn) > $
^ < a n a l ō g i j [ N,PL,DAT ] INS(dõn) > $
^ < t [ V,ACT,FIN,IND,NEG,PST,SG,2 ] DEL(ū) l d a > $
^ < t ū [ V,ACT,FIN,IND,NEG,PST,SG,2 ] INS(u) l d a > $
^ < t ū l [ V,ACT,FIN,IND,NEG,PST,SG,2 ] DEL(da) > $
^ < k ō d õ k s m õ [ ADJ,SG,IN+ESS ] DEL(z) > $
^ < k ō d õ k s m õ z [ ADJ,SG,IN+ESS ] INS(ndõs) > $
^ < k ū l õ [ V,ACT,FIN,LGSPEC1,POS,PRS,PL,1 ] INS(gõd) > $
^ < a l ī z t a s [ N,SG,IN+ABL ] INS(sõst) > $
^ < [ N,PL,IN+ALL ] DEL(īe) > $
^ < ī e [ N,PL,IN+ALL ] INS(ēži) > $
^ < ā i g a s t [ N,SG,DAT ] INS(õn) > $
^ < k u o l m i [ ADJ,SG,IN+ABL ] INS(zõst) > $
^ < a n a l ō g [ N,SG,DAT ] INS(õn) > $
^ < [ N,PL,GEN ] DEL(ä) m > $
^ < ä [ N,PL,GEN ] INS(ǟ) m > $
^ < ä m [ N,PL,GEN ] INS(õd) > $
^ < t ī e m i z s õ n [ N,SG,PRT ] DEL(ā) > $
^ < t ī e m i z s õ n ā [ N,SG,PRT ] INS(nõ) > $
^ < d r ū o š õ [ ADJ,SG,IN+ALL ] INS(z) > $
^ < t [ ADJ,SG,PRT ] DEL(u) o i > $
^ < t u [ ADJ,SG,PRT ] INS(ū) o i > $
^ < t u o i [ ADJ,SG,PRT ] INS(zta) > $
^ < n ǟ [ V,ACT,FIN,DEB,POS,PRS,PL,1 ] DEL(d) õ > $
^ < n ǟ d [ V,ACT,FIN,DEB,POS,PRS,PL,1 ] INS(m) õ > $
^ < n ǟ d õ [ V,ACT,FIN,DEB,POS,PRS,PL,1 ] INS(st) > $
^ < l i [ V,ACT,FIN,IND,POS,PST,PL,1 ] DEL(k) k õ > $
^ < l i k k [ V,ACT,FIN,IND,POS,PST,PL,1 ] INS(īzm) õ > $
^ < n ū o ŗ p ō r [ N,PL,DAT ] INS(õdõn) > $
^ < t ū o i z n a p ǟ v a [ N,PL,INS ] INS(dõks) > $
^ < p i ņ [ N,SG,IN+ABL ] INS(štõ) > $
^ < b ä z m õ r [ N,SG,IN+ESS,LGSPEC6 ] INS(s) > $
^ < v ī d s a d ā [ ADJ,SG,DAT ] DEL(z) > $
^ < v ī d s a d ā z [ ADJ,SG,DAT ] INS(ndõn) > $
^ < n [ V,ACT,FIN,IND,POS,PST,SG,3 ] DEL(ǟdõ) > $
^ < n ǟ d õ [ V,ACT,FIN,IND,POS,PST,SG,3 ] INS(eiz) > $
^ < p a r t i t ī v [ N,SG,IN+ESS ] INS(s) > $
^ < m ǟ d l [ V,ACT,FIN,COND,POS,PRS,PL,1 ] INS(õksm) õ > $
^ < n ū o ŗ p ō ŗ [ N,PL,IN+ABL ] INS(ist) > $
^ < k u o l m õ n d p ǟ v a [ N,PL,INS ] INS(dõks) > $
^ < l [ V,ACT,FIN,QUOT,POS,PRS,SG,2 ] DEL(ǟdõ) > $
^ < l ǟ d õ [ V,ACT,FIN,QUOT,POS,PRS,SG,2 ] INS(ēji) > $
^ < g e n i t ī v [ N,SG,INS ] INS(õks) > $
^ < v ī d k i m d õ [ ADJ,PL,IN+ESS ] DEL(z) > $
^ < v ī d k i m d õ z [ ADJ,PL,IN+ESS ] INS(ndis) > $
^ < m ǟ d l [ V,ACT,FIN,QUOT,POS,PRS,SG,3 ] DEL(õ) > $
^ < m ǟ d l õ [ V,ACT,FIN,QUOT,POS,PRS,SG,3 ] INS(iji) > $
^ < j e l [ V,ACT,FIN,COND,NEG,PRS,SG,3 ] DEL(lõ) > $
^ < j e l l õ [ V,ACT,FIN,COND,NEG,PRS,SG,3 ] INS(āks) > $
^ < s ē m ḑ a [ N,SG,DAT ] INS(n) > $
^ < j e l [ V,ACT,FIN,IND,POS,PRS,PL,1 ] DEL(lõ) > $
^ < j e l l õ [ V,ACT,FIN,IND,POS,PRS,PL,1 ] INS(ām) > $
^ < k ō d õ k s t u o i s t õ n [ ADJ,PL,IN+ESS ] DEL(z) > $
^ < k ō d õ k s t u o i s t õ n z [ ADJ,PL,IN+ESS ] INS(dis) > $
^ < k a [ N,PL,IN+ALL ] DEL(lā) > $
^ < k a l ā [ N,PL,IN+ALL ] INS(ļži) > $
^ < r ō z a [ ADJ,SG,INS ] INS(ks) > $
^ < l i k k õ [ V,ACT,FIN,COND,NEG,PRS,SG,1 ] INS(ks) > $
^ < l ǟ [ V,ACT,FIN,IMP,PRS,NEG,SG,2 ] DEL(dõ) > $
^ < ā i g a s t [ N,SG,PRT ] INS(õ) > $
^ < l u g s õ n [ N,SG,IN+ALL ] DEL(ā) > $
^ < l u g s õ n ā [ N,SG,IN+ALL ] INS(nõ) > $
^ < v ȯ l [ N,SG,IN+ABL ] INS(stõ) > $
^ < p ū o g a [ N,PL,GEN ] INS(d) > $
^ < v [ V,ACT,FIN,COND,POS,PRS,SG,3 ] DEL(ȱlda) > $
^ < v ȱ l d a [ V,ACT,FIN,COND,POS,PRS,SG,3 ] INS(ȯlks) > $
^ < a t r ā i t a n [ N,SG,PRT ] INS(āizt) a i > $
^ < a t r ā i t a n a [ N,SG,PRT ] DEL(i) > $
^ < o k t ō b õ r [ N,SG,PRT ] INS(t) > $
^ < [ N,PL,IN+ESS ] DEL(īe) > $
^ < ī e [ N,PL,IN+ESS ] INS(ēši) > $
^ < l ī [ V,ACT,FIN,IMP,PRS,NEG,PL,2 ] INS(gi) d õ > $
^ < l ī d [ V,ACT,FIN,IMP,PRS,NEG,PL,2 ] DEL(õ) > $
^ < o u g u [ N,SG,IN+ABL ] INS(stõ) s t > $
^ < a l ī z [ ADJ,SG,DAT ] INS(õn) > $
^ < ī e [ N,SG,INS ] INS(kõks) > $
^ < k ū l õ [ V,ACT,FIN,DEB,POS,PRS,SG,2 ] INS(mõst) > $
^ < m [ N,SG,IN+ALL ] DEL(ȭka) > $
^ < m ȭ k a [ N,SG,IN+ALL ] INS(õukõ) > $
^ < ī d t u o i s t õ n [ ADJ,SG,IN+ABL ] DEL(z) > $
^ < ī d t u o i s t õ n z [ ADJ,SG,IN+ABL ] INS(dõst) > $
^ < ī d õ k s t u o i s t õ n [ ADJ,PL,PRT ] DEL(z) > $
^ < ī d õ k s t u o i s t õ n z [ ADJ,PL,PRT ] INS(didi) > $
^ < v [ V,ACT,FIN,COND,POS,PRS,PL,1 ] DEL(ȱlda) > $
^ < v ȱ l d a [ V,ACT,FIN,COND,POS,PRS,PL,1 ] INS(ȯlksmõ) > $
^ < [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,3 ] DEL(vȱ) l d a > $
^ < v ȱ l d [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,3 ] DEL(a) > $
^ < p a r t i t ī v [ N,SG,PRT ] INS(õ) > $
^ < l e š k n a i [ N,PL,GEN ] INS(zt) > $
^ < k ū l [ V,ACT,FIN,COND,NEG,PRS,PL,1 ] INS(õksm) õ > $
^ < t u o i s t õ n [ ADJ,SG,IN+ESS ] DEL(z) > $
^ < t u o i s t õ n z [ ADJ,SG,IN+ESS ] INS(dõs) > $
^ < b ä z m õ r [ N,SG,PRT ] INS(t) > $
^ < v [ V,ACT,FIN,IMP,PRS,POS,PL,2 ] DEL(ȱlda) > $
^ < l ī d [ V,ACT,FIN,IND,POS,FUT,PRF,PL,1,LGSPEC5 ] DEL(õ) > $
^ < n ē ļ a t u o i s t õ n [ ADJ,SG,PRT ] DEL(z) > $
^ < n ē ļ a t u o i s t õ n z [ ADJ,SG,PRT ] INS(dt) > $
^ < a l l a t ī v [ N,SG,PRT ] INS(õ) > $
^ < v ī d õ [ ADJ,SG,GEN ] DEL(z) > $
^ < v ī d õ z [ ADJ,SG,GEN ] INS(nd) > $
^ < k ū l õ [ V,ACT,FIN,LGSPEC1,POS,PRS,SG,3 ] INS(g) > $
^ < p ō ŗ [ N,PL,NOM ] INS(õd) > $
^ < t ī e p [ N,PL,PRT ] DEL(ǟva) > $
^ < t ī e p ǟ v a [ N,PL,PRT ] INS(äuvḑi) > $
^ < ū d ā i g a s t   k ū [ N,PL,PRT ] INS(ḑi) > $
^ < a ž ā s õ n ā [ N,SG,DAT ] INS(n) > $
^ < [ N,PL,NOM ] DEL(ä) l > $
^ < ä [ N,PL,NOM ] INS(ǟ) l > $
^ < ä l [ N,PL,NOM ] INS(õd) > $
^ < k a n ā [ N,PL,INS ] INS(dõks) > $
^ < k ū d t u o i s t õ n [ ADJ,SG,IN+ABL ] DEL(z) > $
^ < k ū d t u o i s t õ n z [ ADJ,SG,IN+ABL ] INS(dõst) > $
^ < v [ V,ACT,FIN,IND,POS,PST,SG,3 ] DEL(ȱlda) > $
^ < v ȱ l d a [ V,ACT,FIN,IND,POS,PST,SG,3 ] INS(ȯļ) > $
^ < a z ū m s õ [ N,PL,IN+ABL ] DEL(nā) > $
^ < a z ū m s õ n ā [ N,PL,IN+ABL ] INS(ņšti) > $
^ < f e b r u a r [ N,SG,IN+ESS ] INS(s) > $
^ < l ī [ V,ACT,FIN,IND,POS,FUT,PRF,PL,3 ] INS(bõ) d õ > $
^ < l ī d [ V,ACT,FIN,IND,POS,FUT,PRF,PL,3 ] DEL(õ) > $
^ < b l ē ḑ [ ADJ,PL,IN+ALL ] INS(iž) > $
^ < s e [ ADJ,PL,IN+ESS ] INS(is) i s s a d ā z > $
^ < s e i s s a d ā [ ADJ,PL,IN+ESS ] DEL(z) > $
^ < s e i s s a d ā z [ ADJ,PL,IN+ESS ] INS(ndis) > $
^ < p ō r [ N,SG,INS ] INS(õks) > $
^ < p a r t i t ī v [ N,PL,PRT ] INS(idi) > $
^ < n e i t š k i [ N,SG,DAT ] INS(zõn) > $
^ < m ī e [ N,PL,GEN ] DEL(z) > $
^ < m ī e z [ N,PL,GEN ] INS(d) > $
^ < n ū o ŗ k a z ā m [ N,SG,INS ] INS(õks) > $
^ < j e m [ N,SG,PRT ] DEL(ā) > $
^ < j e m ā [ N,SG,PRT ] INS(mõ) > $
^ < ā i n a k ū [ N,SG,IN+ESS ] INS(sõ) > $
^ < k i n ō [ N,SG,INS ] INS(ks) > $
^ < a š š [ ADJ,PL,IN+ALL ] DEL(õ) > $
^ < a š š õ [ ADJ,PL,IN+ALL ] INS(iz) > $
^ < s e i s m i [ ADJ,PL,IN+ESS ] INS(žis) > $
^ < j ū l i j [ N,PL,DAT ] INS(dõn) > $
^ < s e i s m i [ ADJ,PL,NOM ] INS(zt) > $
^ < ū d ā i g a s t   k ū [ N,SG,INS ] INS(kõks) > $
^ < s a d ā [ ADJ,SG,DAT ] DEL(z) > $
^ < s a d ā z [ ADJ,SG,DAT ] INS(ndõn) > $
^ < n ū o ŗ p ō r [ N,PL,IN+ABL ] INS(ist) > $
